,City,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,VenueID,Venue,Venue Latitude,Venue Longitude,Venue Category,ParentCategory
727,LISBOA,Avenidas Novas,38.73024600000005,-9.149493499999949,513a770fe4b095165a6d0d93,O Talho,38.73343399949817,-9.152582961693955,Steakhouse,Food
728,BRAGA,Braga,41.55493200000005,-8.420736499999947,50a9482de4b0f191c2068b5e,Cabana do Leão,41.554054,-8.426516,Steakhouse,Food
729,LISBOA,Campo de Ourique,38.71581000000003,-9.166919999999948,5779a76c498ecadab86fa397,Atalho do Mercado,38.71622368038332,-9.166761608101854,Steakhouse,Food
730,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.146389301815525,-8.614368600994384,528bc291498ebc56a0d16b76,Reitoria,41.14752917324883,-8.615342117428835,Steakhouse,Food
731,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.146389301815525,-8.614368600994384,5a04c144c876c8554f536e89,MUU,41.147622,-8.612216,Steakhouse,Food
732,LISBOA,Estrela,38.71006800000005,-9.159096499999947,4b0d6f8bf964a520404823e3,XL,38.7120733352759,-9.154733801306476,Steakhouse,Food
733,LISBOA,Misericórdia,38.71188042729671,-9.142968071216105,4bbf9150461576b044c67832,Casa Cabaças,38.7109386481714,-9.143333093932352,Steakhouse,Food
734,LISBOA,Parque das Nações,38.76833000000005,-9.097789999999975,58e802efebf02864e20115ed,The Club Steakhouse,38.770095427959504,-9.097915530704803,Steakhouse,Food
735,LISBOA,Parque das Nações,38.76833000000005,-9.097789999999975,56c78f2dcd10407d3cf0e799,Butchers,38.765372293034616,-9.09741383309876,Steakhouse,Food
736,LISBOA,Parque das Nações,38.76833000000005,-9.097789999999975,582f0045debdf603ff2032e1,Talho do Mercado,38.767188619138295,-9.09611619323227,Steakhouse,Food
737,LISBOA,Penha de França,38.73021013040955,-9.132728900475016,4c9e748c542b224bda61f49f,Vasku's Grill,38.72811859052203,-9.136848941319027,Steakhouse,Food
738,LISBOA,Ajuda,38.69974000000008,-9.181179999999927,4f1251f2e4b0aabf18bb71f7,Hawaii,38.70020727891754,-9.176987123672504,Nightclub,Nightlife Spot
739,LISBOA,Ajuda,38.69974000000008,-9.181179999999927,4b7f7620f964a520e02f30e3,OpArt Cafe,38.69889718254028,-9.176380992868932,Nightclub,Nightlife Spot
740,LISBOA,Ajuda,38.69974000000008,-9.181179999999927,565a5524498e1d3da4c939f9,Bosq,38.701780705919575,-9.177723466945507,Nightclub,Nightlife Spot
741,LISBOA,Ajuda,38.69974000000008,-9.181179999999927,4f3587a7c2ee6256a85c4fdf,Faktory,38.70172573410709,-9.177650213241577,Nightclub,Nightlife Spot
742,LISBOA,Alcântara,38.70505500000006,-9.180970999999971,4f3eeea9e4b07d5e560a426d,Alcântara Café,38.70359880006869,-9.176502651958879,Nightclub,Nightlife Spot
743,LISBOA,Alcântara,38.70505500000006,-9.180970999999971,565a5524498e1d3da4c939f9,Bosq,38.701780705919575,-9.177723466945507,Nightclub,Nightlife Spot
744,LISBOA,Alcântara,38.70505500000006,-9.180970999999971,4f3587a7c2ee6256a85c4fdf,Faktory,38.70172573410709,-9.177650213241577,Nightclub,Nightlife Spot
745,LISBOA,Alvalade,38.75558100000005,-9.137068999999968,4d8d22631d06b1f7fb072a3b,República Da Música,38.756093111818785,-9.141956314367624,Nightclub,Nightlife Spot
746,BRAGA,Braga,41.54550900000005,-8.42137999999997,4dcd47f5c65bdac71343861b,Theatro Circo Café,41.54940293942148,-8.422619148561022,Nightclub,Nightlife Spot
747,BRAGA,Braga,41.54550900000005,-8.42137999999997,4bdb28164b1f952155a8670b,Sardinha Biba,41.545891614922965,-8.41549107031284,Nightclub,Nightlife Spot
748,BRAGA,Braga,41.549397000000056,-8.421888499999966,4dcd47f5c65bdac71343861b,Theatro Circo Café,41.54940293942148,-8.422619148561022,Nightclub,Nightlife Spot
749,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.146389301815525,-8.614368600994384,4bb54fe8941ad13a1c1c1ee3,Plano B,41.14652586749283,-8.613975073131295,Nightclub,Nightlife Spot
750,LISBOA,Estrela,38.71006800000005,-9.159096499999947,4d44bf9c1928a35d5566bc70,Bar Matiz Pombalina,38.707956630931506,-9.156656512931287,Nightclub,Nightlife Spot
751,LISBOA,Estrela,38.71006800000005,-9.159096499999947,4b0588a1f964a520e9d022e3,Plateau,38.70628757859688,-9.157402053863027,Nightclub,Nightlife Spot
752,LISBOA,Estrela,38.71006800000005,-9.159096499999947,50f20b31e4b070ff05de13a5,ZERO,38.70594976091142,-9.157558487026929,Nightclub,Nightlife Spot
753,LISBOA,Estrela,38.71006800000005,-9.159096499999947,4c92b6dfd2e1a143aaf0cc26,ART,38.70681539806686,-9.15571670961879,Nightclub,Nightlife Spot
754,LISBOA,Estrela,38.71006800000005,-9.159096499999947,4b0588a1f964a520edd022e3,Kremlin,38.70610748750855,-9.157331707447321,Nightclub,Nightlife Spot
755,LISBOA,Misericórdia,38.71188042729671,-9.142968071216105,4b0d5a7ff964a520d14623e3,Silk Club,38.71115719276075,-9.14286732673645,Nightclub,Nightlife Spot
756,LISBOA,Misericórdia,38.71188042729671,-9.142968071216105,4b0588a2f964a52003d122e3,Capela,38.71197219637669,-9.144919112041501,Nightclub,Nightlife Spot
757,BRAGA,"Nogueira, Fraião e Lamaçães",41.545238186058405,-8.395290061349126,5299575a498e63e146929966,Dona Rosa,41.544118846056875,-8.399492449146784,Nightclub,Nightlife Spot
758,LISBOA,Santo António,38.753609948929586,-9.143020003895094,4d8d22631d06b1f7fb072a3b,República Da Música,38.756093111818785,-9.141956314367624,Nightclub,Nightlife Spot
759,LISBOA,Ajuda,38.69974000000008,-9.181179999999927,4d5693f1143ca0934becbcfc,Café na Fábrica,38.70320551737101,-9.179031816257746,Breakfast Spot,Food
760,LISBOA,Alcântara,38.70505500000006,-9.180970999999971,4d5693f1143ca0934becbcfc,Café na Fábrica,38.70320551737101,-9.179031816257746,Breakfast Spot,Food
761,COIMBRA,Almalaguês,40.134541179569545,-8.394119366635891,4fd8cdb1e4b0f87fa0fcb405,Café Bem Estar,40.13373565673828,-8.39272212982178,Breakfast Spot,Food
762,LISBOA,Areeiro,38.74400000000003,-9.132159999999942,4fe44eb8e4b077d44dd534ed,Pastelaria Ansião,38.74306503518592,-9.133468454648842,Breakfast Spot,Food
763,LISBOA,Belém,38.69768400000005,-9.204393499999952,588debb5a149261a4734f2af,Pastelaria Versailles,38.69749436807076,-9.199163968374274,Breakfast Spot,Food
764,LISBOA,Campo de Ourique,38.71581000000003,-9.166919999999948,5aa54c528fb09e48e7ade3f6,Amélia Lisboa,38.71769491140002,-9.164273614848273,Breakfast Spot,Food
765,BRAGA,Escudeiros e Penso,41.480646851389565,-8.424466167109411,51f8cf67498e3d83a949ab01,A Minhota,41.48179299024344,-8.425857369148922,Breakfast Spot,Food
766,LISBOA,Estrela,38.71006800000005,-9.159096499999947,5a27de8847f87676ffa57308,Fauna Flora,38.708656920103266,-9.153799594289078,Breakfast Spot,Food
767,PORTO,Lordelo do Ouro e Massarelos,41.154277370124255,-8.648752894561197,55bc80e5498e35bd96931a67,breakfast hotel ipanema park,41.154423612474154,-8.649855966310126,Breakfast Spot,Food
768,LISBOA,Lumiar,38.76411000000007,-9.156999999999925,4cf8ef8d4464b60cf41663f8,Flor do Lumiar,38.765184824766294,-9.15670852120016,Breakfast Spot,Food
769,LISBOA,Misericórdia,38.71188042729671,-9.142968071216105,4f38017fe4b0fb0dfd802b27,Tartine,38.710252427364615,-9.141629224747524,Breakfast Spot,Food
770,LISBOA,Misericórdia,38.71188042729671,-9.142968071216105,5788ca37498efc9d68ac02f5,Pop Cereal Café,38.71187026074512,-9.143752324059445,Breakfast Spot,Food
771,PORTO,Paranhos,41.170466259138564,-8.603917337757277,4ec7dabef5b9e88192f56741,Padeirinha Paranhos,41.173705432584136,-8.604692205054281,Breakfast Spot,Food
772,LISBOA,Santa Maria Maior,38.70989000000003,-9.133339999999976,5321f72b498e8dd49f878bdd,Brunch Café,38.708799795366104,-9.134409675591515,Breakfast Spot,Food
773,LISBOA,Ajuda,38.69974000000008,-9.181179999999927,4cdc820ba1bba35d43da9ae5,Vinyl Bar Cafe,38.69889625514464,-9.182031061908395,Bar,Nightlife Spot
774,LISBOA,Ajuda,38.69974000000008,-9.181179999999927,50147bf8e4b034c3e03f1ac5,Conga Club,38.70183,-9.177626,Bar,Nightlife Spot
775,LISBOA,Alcântara,38.70505500000006,-9.180970999999971,50147bf8e4b034c3e03f1ac5,Conga Club,38.70183,-9.177626,Bar,Nightlife Spot
776,LISBOA,Arroios,38.72238900000005,-9.132703999999961,5903d1d328374e1490affd83,Má Lingua,38.719345,-9.129954,Bar,Nightlife Spot
777,LISBOA,Arroios,38.72238900000005,-9.132703999999961,5802a3e138fa63de13493019,Tiles Bar,38.720400040550366,-9.135278889991717,Bar,Nightlife Spot
778,LISBOA,Avenidas Novas,38.73024600000005,-9.149493499999949,518ff1c1498eb00f793a2fb6,Real Sports Bar,38.73341958756738,-9.15016078027866,Bar,Nightlife Spot
779,LISBOA,Avenidas Novas,38.73024600000005,-9.149493499999949,54b1b188498e35f55fdc7531,Lisboa Comedy Club,38.72847638220577,-9.14443427676794,Bar,Nightlife Spot
780,LISBOA,Belém,38.69768400000005,-9.204393499999952,51dae327498e3561d4e282cf,BananaCafe,38.69781977118564,-9.204366714556437,Bar,Nightlife Spot
781,BRAGA,Braga,41.54550900000005,-8.42137999999997,524e04ae93cd2d3c9a3d5860,Juno Café,41.548656,-8.424825,Bar,Nightlife Spot
782,BRAGA,Braga,41.54550900000005,-8.42137999999997,4c8c4346c37a6dcb6c06f67a,Bar Do Lago,41.54131499311575,-8.419639548142214,Bar,Nightlife Spot
783,BRAGA,Braga,41.549397000000056,-8.421888499999966,58b0d3244287c926c663f0b3,Setra,41.55005773355033,-8.425930768117881,Bar,Nightlife Spot
784,BRAGA,Braga,41.549397000000056,-8.421888499999966,558f4c0c498ebc1f451c2148,twine,41.549705,-8.424562,Bar,Nightlife Spot
785,BRAGA,Braga,41.549397000000056,-8.421888499999966,524e04ae93cd2d3c9a3d5860,Juno Café,41.548656,-8.424825,Bar,Nightlife Spot
786,BRAGA,Braga,41.549397000000056,-8.421888499999966,5362799e498efc683b68a401,LAPA Terrace,41.55159495609806,-8.423688639390102,Bar,Nightlife Spot
787,BRAGA,Braga,41.549397000000056,-8.421888499999966,5032b245e4b0985b036345ed,Livraria Mavy,41.550457358647115,-8.427244019798135,Bar,Nightlife Spot
788,BRAGA,Braga,41.549397000000056,-8.421888499999966,51b3dc54498e94a1b03da5a1,28 Wine & Gin Bar,41.55146393107027,-8.425762825943991,Bar,Nightlife Spot
789,BRAGA,Braga,41.549397000000056,-8.421888499999966,50099234e4b000b8d879f1c4,Barhaus,41.54877166400877,-8.426858386621555,Bar,Nightlife Spot
790,BRAGA,Braga,41.549397000000056,-8.421888499999966,4db9e49a0437ffd207967c96,Quatorze | Espaço Cultural,41.55206914713397,-8.423551645626128,Bar,Nightlife Spot
791,BRAGA,Braga,41.55493200000005,-8.420736499999947,5362799e498efc683b68a401,LAPA Terrace,41.55159495609806,-8.423688639390102,Bar,Nightlife Spot
792,BRAGA,Braga,41.55493200000005,-8.420736499999947,4db9e49a0437ffd207967c96,Quatorze | Espaço Cultural,41.55206914713397,-8.423551645626128,Bar,Nightlife Spot
793,BRAGA,Braga,41.55247500000006,-8.414283499999954,4bc11da2f8219c74aceab210,Taberna Inglesa,41.55479611048341,-8.41037957026811,Bar,Nightlife Spot
794,BRAGA,Braga,41.55247500000006,-8.414283499999954,4bd7c47d09ecb71384a1477c,Bar Académico,41.55304848215764,-8.410818119732035,Bar,Nightlife Spot
795,BRAGA,Braga,41.55247500000006,-8.414283499999954,4db23603f7b15be9fb946345,Adega Transmontana,41.55499875081146,-8.410632544666653,Bar,Nightlife Spot
796,LISBOA,Campo de Ourique,38.71581000000003,-9.166919999999948,4b317059f964a520fd0625e3,A Paródia,38.7135118232982,-9.164806229722226,Bar,Nightlife Spot
797,LISBOA,Campo de Ourique,38.71581000000003,-9.166919999999948,553ad0ad498e82fcee613d23,A Padaria do Povo,38.7180128787958,-9.16287542957432,Bar,Nightlife Spot
798,LISBOA,Campo de Ourique,38.71581000000003,-9.166919999999948,4c660293f7a80f47432d9d7a,Bar Mignon,38.717978293461826,-9.162347079333681,Bar,Nightlife Spot
799,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.146389301815525,-8.614368600994384,4bdb4bd83904a59382af499e,Era Uma Vez no Porto,41.14673986281561,-8.61499079262624,Bar,Nightlife Spot
800,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.146389301815525,-8.614368600994384,4bc85e9c8b7c9c746df137cf,Galerias de Paris,41.147134483506974,-8.614377623426137,Bar,Nightlife Spot
801,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.146389301815525,-8.614368600994384,4f9f31b3e4b02f72c4cdfdf4,Era Uma Vez em Paris,41.14744825909423,-8.613939497884664,Bar,Nightlife Spot
802,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.146389301815525,-8.614368600994384,50d66404e4b00f9f117914bb,Aduela,41.148937,-8.614863,Bar,Nightlife Spot
803,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.146389301815525,-8.614368600994384,4ca3ab995720b1f720b333ef,Adega Leonor,41.14649055917722,-8.616945892922647,Bar,Nightlife Spot
804,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.146389301815525,-8.614368600994384,53caf138498e889ccf30c835,Portus Bar,41.14873238058255,-8.61497826740726,Bar,Nightlife Spot
805,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.146389301815525,-8.614368600994384,509c2873e4b00baa8b56c6b4,The Wall,41.14704585277809,-8.613934309895448,Bar,Nightlife Spot
806,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.146389301815525,-8.614368600994384,4d324757b60937045464f5df,Vitória,41.14923545517245,-8.61412693522142,Bar,Nightlife Spot
807,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.146389301815525,-8.614368600994384,510018ccb0ed4f679d9d6c6a,Taninos Wine Bar,41.146329175744754,-8.616853952407837,Bar,Nightlife Spot
808,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.146389301815525,-8.614368600994384,4d3a1e4dfa736ea8a8f5128a,O Mais Velho,41.14666396695681,-8.616348790814811,Bar,Nightlife Spot
809,LISBOA,Misericórdia,38.71188042729671,-9.142968071216105,4dcebefefa7664b7c6afbf30,Alface Hall,38.7129026924732,-9.14374977350235,Bar,Nightlife Spot
810,LISBOA,Misericórdia,38.71188042729671,-9.142968071216105,51a14053498e3a83e30c7433,Wasp Bar,38.71329658408895,-9.144314817199623,Bar,Nightlife Spot
811,LISBOA,Misericórdia,38.71188042729671,-9.142968071216105,4ee3f950aa1fd7f754046815,Lisboa Bar,38.71352889429661,-9.140890303043886,Bar,Nightlife Spot
812,LISBOA,Misericórdia,38.71188042729671,-9.142968071216105,4c40e8f83735be9acb9f17a4,Mezcal,38.71358975833767,-9.14442187728162,Bar,Nightlife Spot
813,LISBOA,Misericórdia,38.71188042729671,-9.142968071216105,4eb5db5102d5f33e92c54ddb,49 ZDB,38.71162110246143,-9.144486509568504,Bar,Nightlife Spot
814,LISBOA,Misericórdia,38.71188042729671,-9.142968071216105,4c2a8f9fd1a10f47b1abf664,Indie Rock Café,38.7127576276208,-9.146189150039785,Bar,Nightlife Spot
815,LISBOA,Misericórdia,38.71188042729671,-9.142968071216105,4d5dbd8c6947224b8d1bdf70,Pop Out,38.70994835668623,-9.14616170641392,Bar,Nightlife Spot
816,BRAGA,"Nogueira, Fraião e Lamaçães",41.545238186058405,-8.395290061349126,4f2b0f73e4b048e465e94b9a,Bô Zen,41.54410056562647,-8.399502375674626,Bar,Nightlife Spot
817,PORTO,Paranhos,41.170466259138564,-8.603917337757277,4d23cc85c5f2a1cd874e4ecf,Saloon Bar,41.17024545509277,-8.608132852854647,Bar,Nightlife Spot
818,PORTO,Paranhos,41.170466259138564,-8.603917337757277,4e865245b8034c5ef8cf1f9b,Contraste Bar,41.173778140904616,-8.602579225586075,Bar,Nightlife Spot
819,PORTO,Paranhos,41.170466259138564,-8.603917337757277,52d9b135498e5140a2a44dbc,Inox Low Cost,41.1737779899471,-8.602538975895456,Bar,Nightlife Spot
820,LISBOA,Parque das Nações,38.76833000000005,-9.097789999999975,4befcaecc8d920a1e4239430,Azul Profundo,38.76711696725889,-9.092259823177383,Bar,Nightlife Spot
821,LISBOA,Santa Maria Maior,38.70989000000003,-9.133339999999976,4b0588a9f964a52027d322e3,Chapitô,38.71140991147003,-9.133896693079338,Bar,Nightlife Spot
822,LISBOA,Santa Maria Maior,38.70989000000003,-9.133339999999976,4f9c9ed5e4b0e9595b4101ed,Taberna Moderna,38.70894450259207,-9.133414375452798,Bar,Nightlife Spot
823,LISBOA,Santa Maria Maior,38.70989000000003,-9.133339999999976,5c103aec625a66002c0baee6,Outro Lado,38.709405,-9.134080499999982,Bar,Nightlife Spot
824,LISBOA,Santa Maria Maior,38.70989000000003,-9.133339999999976,4c273353136d20a19196e661,Ginjinha D'Alfama,38.71121490511394,-9.128567018482325,Bar,Nightlife Spot
825,LISBOA,Santo António,38.753609948929586,-9.143020003895094,4cf04c6b88de370433bb6a2b,Zeitnot,38.75652850343549,-9.142893457404384,Bar,Nightlife Spot
826,LISBOA,Santo António,38.753609948929586,-9.143020003895094,51e70980498e59fb6900180e,Popular Alvalade,38.749642641120786,-9.144765307465246,Bar,Nightlife Spot
827,AVEIRO,São Jacinto,40.662583544410026,-8.730776565894534,4f6dd834e4b0861076f030e0,Gato Preto,40.66111100255113,-8.730057754836022,Bar,Nightlife Spot
828,LISBOA,São Vicente,38.72365503033666,-9.12966982265255,5903d1d328374e1490affd83,Má Lingua,38.719345,-9.129954,Bar,Nightlife Spot
829,COIMBRA,"Sé Nova, Santa Cruz, Almedina e São Bartolomeu",40.2088185,-8.429085000000004,4c0edfa87189c9280c44d9b6,Diligência,40.21140701230829,-8.429900094979505,Bar,Nightlife Spot
830,COIMBRA,"Sé Nova, Santa Cruz, Almedina e São Bartolomeu",40.2088185,-8.429085000000004,4c64475d3590d13ab1b2e2bc,Quebra,40.208869373296935,-8.428030637676386,Bar,Nightlife Spot
831,COIMBRA,"Sé Nova, Santa Cruz, Almedina e São Bartolomeu",40.2088185,-8.429085000000004,4d29295debacb1f79e71f84f,Piano Negro,40.20889150839108,-8.426277312444526,Bar,Nightlife Spot
832,COIMBRA,"Sé Nova, Santa Cruz, Almedina e São Bartolomeu",40.2088185,-8.429085000000004,4d13e75b8312236a57f745ba,Bigorna Bar,40.20890326606985,-8.426537669154827,Bar,Nightlife Spot
833,COIMBRA,"Sé Nova, Santa Cruz, Almedina e São Bartolomeu",40.2088185,-8.429085000000004,4c3cfdc9b36ac928ece50486,Cabido Bar,40.208931422819546,-8.427196821101965,Bar,Nightlife Spot
834,COIMBRA,"Sé Nova, Santa Cruz, Almedina e São Bartolomeu",40.2088185,-8.429085000000004,4e5d23c82271162c8fc9af0c,RS Café Bar,40.20891096719759,-8.426854376215752,Bar,Nightlife Spot
835,COIMBRA,"Sé Nova, Santa Cruz, Almedina e São Bartolomeu",40.2088185,-8.429085000000004,4eb5a8e1f5b94bd85beca12c,Garcia,40.21050378037224,-8.425672379687748,Bar,Nightlife Spot
836,COIMBRA,"Taveiro, Ameal e Arzila",40.182050218264415,-8.551322362921349,5945a502f62f2b64881ffdb6,O Celeiro,40.183276,-8.55126,Bar,Nightlife Spot
837,LISBOA,Ajuda,38.69974000000008,-9.181179999999927,5ac7789381635b0fab70fea5,Dogs,38.7019374528279,-9.177865587995345,Hot Dog Joint,Food
838,LISBOA,Alcântara,38.70505500000006,-9.180970999999971,5ac7789381635b0fab70fea5,Dogs,38.7019374528279,-9.177865587995345,Hot Dog Joint,Food
839,LISBOA,Ajuda,38.69974000000008,-9.181179999999927,522f0e0f2fc6e806fee1c244,Burger Factory,38.70215504492412,-9.178113175808358,Burger Joint,Food
840,LISBOA,Alcântara,38.70505500000006,-9.180970999999971,522f0e0f2fc6e806fee1c244,Burger Factory,38.70215504492412,-9.178113175808358,Burger Joint,Food
841,LISBOA,Alcântara,38.70505500000006,-9.180970999999971,4d30b17d5f806dcb012a1cac,Burger Ranch,38.70474693000751,-9.17739440190289,Burger Joint,Food
842,LISBOA,Alvalade,38.75558100000005,-9.137068999999968,589711e565be585d71cdb3e1,Hamburguês - hamburgueres artesanais,38.754748431237694,-9.140936136245728,Burger Joint,Food
843,LISBOA,Arroios,38.72238900000005,-9.132703999999961,530e4326498e03974f58fa8a,Catch Up,38.71982,-9.135162,Burger Joint,Food
844,LISBOA,Arroios,38.72238900000005,-9.132703999999961,57b6117f498ea31e1c71bb3c,Hamburguês,38.72137559858718,-9.135387351443923,Burger Joint,Food
845,LISBOA,Avenidas Novas,38.73024600000005,-9.149493499999949,53b6a837498e7e8bccf7185a,Pampas Burger,38.730083402975296,-9.144380227631189,Burger Joint,Food
846,LISBOA,Avenidas Novas,38.73024600000005,-9.149493499999949,4be9d148a9900f47c1c91540,H3 Hambúrguer Gourmet,38.7333139216989,-9.145431518554688,Burger Joint,Food
847,LISBOA,Avenidas Novas,38.73024600000005,-9.149493499999949,4c6c3e1aa437224bffd029b1,H3 Hambúrguer Gourmet,38.733122150825785,-9.152799835764785,Burger Joint,Food
848,LISBOA,Belém,38.69768400000005,-9.204393499999952,53ade2a4498ef5363131d211,Honorato Hamburgueres Artesanais,38.69745889950893,-9.203761270005383,Burger Joint,Food
849,PORTO,Bonfim,41.1483662979302,-8.598389364247119,54d8b183498e222284257286,Tasquinha do Caco,41.146285731572014,-8.602079040351562,Burger Joint,Food
850,PORTO,Bonfim,41.1483662979302,-8.598389364247119,5972731f0313203e5c8b30a2,Lorde,41.146606,-8.603415,Burger Joint,Food
851,BRAGA,Braga,41.549397000000056,-8.421888499999966,5262e1c2498efba58c7ea201,DeGema Hamburgueria Artesanal,41.55129191463076,-8.425344083927204,Burger Joint,Food
852,BRAGA,Braga,41.549397000000056,-8.421888499999966,536572e111d2fc37ab9567d1,Bira dos Namorados,41.548784857094226,-8.426931928467074,Burger Joint,Food
853,LISBOA,Campo de Ourique,38.71581000000003,-9.166919999999948,5097cbc3e4b0e52fa52a4acb,Quiosque de Campo de Ourique - Hamburgueria da Parada,38.718046087984014,-9.165090295334668,Burger Joint,Food
854,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.146389301815525,-8.614368600994384,54a01273498ed981aaf166e3,D. Maria Pregaria,41.14831361905376,-8.614098710433153,Burger Joint,Food
855,AVEIRO,Esgueira,40.6483954884725,-8.630233875030868,5442c2fb498e1428319866f4,Culpa da Vontade,40.64847995006037,-8.629592505195948,Burger Joint,Food
856,LISBOA,Estrela,38.71006800000005,-9.159096499999947,50ba479be4b09a85629985c1,Hamburgueria do Bairro,38.71061306428611,-9.153865525419674,Burger Joint,Food
857,LISBOA,Lumiar,38.76411000000007,-9.156999999999925,4cd1726f5b5ca35de99281f0,Burger Ranch,38.76099445874604,-9.15929917392131,Burger Joint,Food
858,LISBOA,Misericórdia,38.71188042729671,-9.142968071216105,53c66f4e498eccdf095ef1a4,A Cultura do Hamburguer,38.71097589136862,-9.144702501501092,Burger Joint,Food
859,LISBOA,Misericórdia,38.71188042729671,-9.142968071216105,581e5fd9fa17e5344aa0a0c5,The B Temple,38.71022133391412,-9.141572907074956,Burger Joint,Food
860,LISBOA,Misericórdia,38.71188042729671,-9.142968071216105,5552552d498ef325f86aadd8,Honorato Hamburgueres Artesanais,38.71131150046255,-9.141668093159081,Burger Joint,Food
861,BRAGA,Morreira e Trandeiras,41.57064500000007,-8.45261890699993,4dea7c7eb0fb8293f7d6340b,Cafiburguer,41.572363278397894,-8.452763258515096,Burger Joint,Food
862,BRAGA,Padim da Graça,41.57877116621194,-8.423990404826865,578e1c1a498eb870daa592e0,Hambúrgaria Artesanal DeGema (DeGema Hamburgueria Artesanal),41.578312,-8.429836,Burger Joint,Food
863,LISBOA,Parque das Nações,38.76833000000005,-9.097789999999975,51f97bc9498e67a8a7a1a7e0,Italian Burger House,38.76787223207724,-9.09614713803328,Burger Joint,Food
864,LISBOA,Parque das Nações,38.76833000000005,-9.097789999999975,4dd3ba2d18384691b9afb67d,H3 Hambúrguer Gourmet,38.76874844066035,-9.096989027200808,Burger Joint,Food
865,LISBOA,Parque das Nações,38.76833000000005,-9.097789999999975,55b229f5498e8431bac51501,O Clube do Hambúrguer,38.772197851599564,-9.0963865894504,Burger Joint,Food
866,LISBOA,Penha de França,38.73021013040955,-9.132728900475016,51a4a983498e4560518ab23f,Hamburgueria Portuguesa,38.727969372831204,-9.135784477911592,Burger Joint,Food
867,LISBOA,Santo António,38.753609948929586,-9.143020003895094,550ad8b1498ee9f23e3d23d1,Barrosã Hamburgueria,38.754861552594164,-9.143524659093238,Burger Joint,Food
868,LISBOA,Santo António,38.753609948929586,-9.143020003895094,589711e565be585d71cdb3e1,Hamburguês - hamburgueres artesanais,38.754748431237694,-9.140936136245728,Burger Joint,Food
869,LISBOA,Santo António,38.753609948929586,-9.143020003895094,536b7867498e83ab9f3155eb,h3 new hamburgology,38.752817164995996,-9.14449416108379,Burger Joint,Food
870,LISBOA,Ajuda,38.69974000000008,-9.181179999999927,518d652d498e3007facb4b97,BI+CA,38.70196139403618,-9.177872233536544,Coffee Shop,Food
871,LISBOA,Ajuda,38.69974000000008,-9.181179999999927,4d1b6c1453248cfac347c196,O Furo,38.70252865113054,-9.180714876222142,Coffee Shop,Food
872,LISBOA,Alcântara,38.70505500000006,-9.180970999999971,52b595dd498ea2af44f128de,Mercado do Pão,38.70569437594531,-9.18478672274732,Coffee Shop,Food
873,LISBOA,Alcântara,38.70505500000006,-9.180970999999971,518d652d498e3007facb4b97,BI+CA,38.70196139403618,-9.177872233536544,Coffee Shop,Food
874,LISBOA,Alvalade,38.75558100000005,-9.137068999999968,523f108211d26f2369a74cbc,Pastelaria Fina Francesa,38.754674,-9.139379,Coffee Shop,Food
875,LISBOA,Alvalade,38.75558100000005,-9.137068999999968,5916dcf0916bc17c583cc78b,A Padaria Portuguesa,38.756252,-9.139652,Coffee Shop,Food
876,LISBOA,Alvalade,38.75558100000005,-9.137068999999968,4c18c9fcd4d9c928d7e0ef29,Helsinquia,38.75426153333556,-9.140579608757598,Coffee Shop,Food
877,AVEIRO,Aradas,40.62432421672654,-8.643783571576646,4c7577ee3adda143b26e07af,Coff&Company Aveiro,40.62771824197859,-8.646242420686736,Coffee Shop,Food
878,LISBOA,Areeiro,38.74400000000003,-9.132159999999942,4e37e4971838d056d2766b77,Pastelaria S. João,38.741083691742084,-9.134034555204252,Coffee Shop,Food
879,LISBOA,Areeiro,38.74400000000003,-9.132159999999942,5614e685498ea0bae98d99a0,Confeitaria Lisboa,38.74232981809063,-9.137359555105041,Coffee Shop,Food
880,LISBOA,Arroios,38.72238900000005,-9.132703999999961,511ec95ce4b0b14e1df2ceab,Espaço FA,38.726607364351764,-9.134322318812709,Coffee Shop,Food
881,LISBOA,Belém,38.69768400000005,-9.204393499999952,4b07450df964a52009fb22e3,Starbucks Belem,38.697414191359044,-9.203681548375245,Coffee Shop,Food
